,timestamp,TP9,AF7,AF8,TP10
1345,1629709003723,2.0,1.0,1.0,2.0
1346,1629709003817,2.0,1.0,1.0,2.0
1347,1629709003913,2.0,1.0,1.0,2.0
1348,1629709004022,2.0,1.0,1.0,2.0
1349,1629709004131,2.0,1.0,1.0,2.0
1350,1629709004194,2.0,1.0,1.0,2.0
1351,1629709004366,2.0,1.0,1.0,2.0
1352,1629709004413,2.0,1.0,1.0,2.0
1353,1629709004475,2.0,1.0,1.0,2.0
1354,1629709004663,2.0,1.0,1.0,2.0
1355,1629709004787,2.0,1.0,1.0,2.0
1356,1629709004834,2.0,1.0,1.0,2.0
1357,1629709004897,2.0,1.0,1.0,2.0
1358,1629709004993,2.0,1.0,1.0,2.0
1359,1629709005118,2.0,1.0,1.0,2.0
1360,1629709005274,2.0,1.0,1.0,2.0
1361,1629709005384,2.0,1.0,1.0,2.0
1362,1629709005462,2.0,1.0,1.0,2.0
1363,1629709005540,2.0,1.0,1.0,2.0
1364,1629709005649,2.0,1.0,1.0,2.0
1365,1629709005759,2.0,1.0,1.0,2.0
1366,1629709005837,2.0,1.0,1.0,2.0
1367,1629709005949,1.0,1.0,1.0,1.0
1368,1629709006043,1.0,1.0,1.0,1.0
1369,1629709006199,1.0,1.0,1.0,1.0
1370,1629709006262,1.0,1.0,1.0,1.0
1371,1629709006356,1.0,1.0,1.0,1.0
1372,1629709006465,1.0,1.0,1.0,1.0
1373,1629709006574,1.0,1.0,1.0,1.0
1374,1629709006668,1.0,1.0,1.0,1.0
1375,1629709006762,1.0,1.0,1.0,1.0
1376,1629709006824,1.0,1.0,1.0,1.0
1377,1629709006937,1.0,1.0,1.0,1.0
1379,1629709007109,1.0,1.0,1.0,1.0
1378,1629709007140,1.0,1.0,1.0,1.0
1380,1629709007234,1.0,1.0,1.0,1.0
1381,1629709007362,1.0,1.0,1.0,1.0
1382,1629709007471,1.0,1.0,1.0,1.0
1383,1629709007549,1.0,1.0,1.0,1.0
1384,1629709007674,1.0,1.0,1.0,1.0
1385,1629709007786,1.0,1.0,1.0,1.0
1386,1629709007880,1.0,1.0,1.0,1.0
1387,1629709007989,1.0,1.0,1.0,1.0
1388,1629709008036,1.0,1.0,1.0,1.0
1389,1629709008176,1.0,1.0,1.0,1.0
1390,1629709008286,1.0,1.0,1.0,1.0
1391,1629709008395,1.0,1.0,1.0,1.0
1392,1629709008504,1.0,1.0,1.0,1.0
1393,1629709008583,1.0,1.0,1.0,1.0
1394,1629709008676,1.0,1.0,1.0,1.0
1395,1629709008739,1.0,1.0,1.0,1.0
1396,1629709008929,1.0,1.0,1.0,1.0
1397,1629709009054,1.0,1.0,1.0,1.0
1398,1629709009132,1.0,1.0,1.0,1.0
1399,1629709009273,1.0,1.0,1.0,1.0
1400,1629709009288,1.0,1.0,1.0,1.0
1401,1629709009398,1.0,1.0,1.0,1.0
1402,1629709009507,1.0,1.0,1.0,1.0
1403,1629709009585,1.0,1.0,1.0,1.0
1404,1629709009679,1.0,1.0,1.0,1.0
1405,1629709009807,1.0,1.0,1.0,1.0
1406,1629709009885,1.0,1.0,1.0,1.0
1407,1629709009994,1.0,1.0,1.0,1.0
1408,1629709010103,1.0,1.0,1.0,1.0
1409,1629709010244,1.0,1.0,1.0,1.0
1410,1629709010338,1.0,1.0,1.0,1.0
1411,1629709010431,1.0,1.0,1.0,1.0
1412,1629709010525,1.0,1.0,1.0,1.0
1413,1629709010603,1.0,1.0,1.0,1.0
1414,1629709010759,1.0,1.0,1.0,1.0
1415,1629709010855,1.0,1.0,1.0,1.0
1416,1629709010933,1.0,1.0,1.0,1.0
1417,1629709011043,1.0,1.0,1.0,1.0
1418,1629709011152,1.0,1.0,1.0,1.0
1419,1629709011246,1.0,1.0,1.0,1.0
1420,1629709011388,1.0,1.0,1.0,1.0
1421,1629709011547,1.0,1.0,1.0,1.0
1422,1629709011592,1.0,1.0,1.0,1.0
1423,1629709011664,1.0,1.0,1.0,1.0
1424,1629709011692,1.0,1.0,1.0,1.0
1425,1629709011808,1.0,1.0,1.0,1.0
1426,1629709011964,1.0,1.0,1.0,1.0
1427,1629709012033,1.0,1.0,1.0,1.0
1428,1629709012107,1.0,1.0,1.0,1.0
1429,1629709012219,1.0,1.0,1.0,1.0
1430,1629709012323,1.0,1.0,1.0,1.0
1431,1629709012466,1.0,1.0,1.0,1.0
1432,1629709012582,1.0,1.0,1.0,1.0
1433,1629709012654,1.0,1.0,1.0,1.0
1434,1629709012779,1.0,1.0,1.0,1.0
1435,1629709012818,1.0,1.0,1.0,1.0
1436,1629709012923,1.0,1.0,1.0,1.0
1437,1629709013001,1.0,1.0,1.0,1.0
1438,1629709013192,1.0,1.0,1.0,1.0
1439,1629709013236,1.0,1.0,1.0,1.0
1440,1629709013375,1.0,1.0,1.0,1.0
1441,1629709013443,1.0,1.0,1.0,1.0
1442,1629709013541,1.0,1.0,1.0,1.0
1443,1629709013619,1.0,1.0,1.0,1.0
1444,1629709013792,1.0,1.0,1.0,1.0
1445,1629709013893,1.0,1.0,1.0,1.0
1446,1629709013993,1.0,1.0,1.0,1.0
1447,1629709014049,1.0,1.0,1.0,1.0
1448,1629709014152,1.0,1.0,1.0,1.0
1449,1629709014257,1.0,1.0,1.0,1.0
1450,1629709014350,1.0,1.0,1.0,1.0
1451,1629709014439,1.0,1.0,1.0,1.0
1452,1629709014568,1.0,1.0,1.0,1.0
1453,1629709014673,1.0,1.0,1.0,1.0
1454,1629709014746,1.0,1.0,1.0,1.0
1455,1629709014868,1.0,1.0,1.0,1.0
1456,1629709015004,1.0,1.0,1.0,1.0
1457,1629709015078,1.0,1.0,1.0,1.0
1458,1629709015211,1.0,1.0,1.0,1.0
1459,1629709015250,1.0,1.0,1.0,1.0
1460,1629709015337,1.0,1.0,1.0,1.0
1461,1629709015446,1.0,1.0,1.0,1.0
1462,1629709015591,1.0,1.0,1.0,1.0
1463,1629709015693,1.0,1.0,1.0,1.0
1464,1629709015795,1.0,1.0,1.0,1.0
1465,1629709015880,1.0,1.0,1.0,1.0
1466,1629709016030,1.0,1.0,1.0,1.0
1467,1629709016085,1.0,1.0,1.0,1.0
1468,1629709016219,1.0,1.0,1.0,1.0
1469,1629709016302,1.0,1.0,1.0,1.0
1470,1629709016384,1.0,1.0,1.0,1.0
1471,1629709016493,1.0,1.0,1.0,1.0
1472,1629709016553,1.0,1.0,1.0,1.0
1473,1629709016648,1.0,1.0,1.0,1.0
1474,1629709016833,1.0,1.0,1.0,1.0
1475,1629709016909,1.0,1.0,1.0,1.0
1476,1629709017000,1.0,1.0,1.0,1.0
1477,1629709017092,1.0,1.0,1.0,1.0
1478,1629709017224,1.0,1.0,1.0,1.0
1479,1629709017309,1.0,1.0,1.0,1.0
1480,1629709017415,1.0,1.0,1.0,1.0
1481,1629709017500,1.0,1.0,1.0,1.0
1482,1629709017605,1.0,1.0,1.0,1.0
1483,1629709017689,1.0,1.0,1.0,1.0
1484,1629709017805,1.0,1.0,1.0,1.0
1485,1629709017927,1.0,1.0,1.0,1.0
1486,1629709018010,1.0,1.0,1.0,1.0
1487,1629709018131,1.0,1.0,1.0,1.0
1488,1629709018218,1.0,1.0,1.0,1.0
1489,1629709018323,1.0,1.0,1.0,1.0
1490,1629709018422,1.0,1.0,1.0,1.0
1491,1629709018559,1.0,1.0,1.0,1.0
1492,1629709018616,1.0,1.0,1.0,1.0
1493,1629709018747,1.0,1.0,1.0,1.0
1494,1629709018819,1.0,1.0,1.0,1.0
1495,1629709018914,1.0,1.0,1.0,1.0
1496,1629709019060,1.0,1.0,1.0,1.0
1497,1629709019120,1.0,1.0,1.0,1.0
1498,1629709019240,1.0,1.0,1.0,1.0
1499,1629709019333,1.0,1.0,1.0,1.0
1500,1629709019454,1.0,1.0,1.0,1.0
1501,1629709019615,1.0,1.0,1.0,1.0
1502,1629709019669,1.0,1.0,1.0,1.0
1503,1629709019734,1.0,1.0,1.0,1.0
1504,1629709019888,1.0,1.0,1.0,1.0
1505,1629709019931,1.0,1.0,1.0,1.0
1506,1629709020124,1.0,1.0,1.0,1.0
1507,1629709020227,1.0,1.0,1.0,1.0
1508,1629709020289,1.0,1.0,1.0,1.0
1509,1629709020331,1.0,1.0,1.0,1.0
1510,1629709020452,1.0,1.0,1.0,1.0
1511,1629709020609,1.0,1.0,1.0,1.0
1512,1629709020668,1.0,1.0,1.0,1.0
1513,1629709020760,1.0,1.0,1.0,1.0
1514,1629709020904,1.0,1.0,1.0,1.0
1515,1629709020973,1.0,1.0,1.0,1.0
1516,1629709021116,1.0,1.0,1.0,1.0
1517,1629709021169,1.0,1.0,1.0,1.0
1518,1629709021287,1.0,1.0,1.0,1.0
1519,1629709021391,1.0,1.0,1.0,1.0
1520,1629709021437,1.0,1.0,1.0,1.0
1521,1629709021536,1.0,1.0,1.0,1.0
1522,1629709021697,1.0,1.0,1.0,1.0
1523,1629709021757,1.0,1.0,1.0,1.0
1524,1629709021888,1.0,1.0,1.0,1.0
1525,1629709021998,1.0,1.0,1.0,1.0
1526,1629709022097,1.0,1.0,1.0,1.0
1527,1629709022220,1.0,1.0,1.0,1.0
1528,1629709022291,1.0,1.0,1.0,1.0
1529,1629709022393,1.0,1.0,1.0,1.0
1530,1629709022516,1.0,1.0,1.0,1.0
1531,1629709022591,1.0,1.0,1.0,1.0
1532,1629709022662,1.0,1.0,1.0,1.0
1533,1629709022767,1.0,1.0,1.0,1.0
1534,1629709022899,1.0,1.0,1.0,1.0
1535,1629709022976,1.0,1.0,1.0,1.0
1536,1629709023085,1.0,1.0,1.0,1.0
1537,1629709023222,1.0,1.0,1.0,1.0
1538,1629709023283,1.0,1.0,1.0,1.0
1539,1629709023414,1.0,1.0,1.0,1.0
1540,1629709023532,1.0,1.0,1.0,1.0
1541,1629709023662,1.0,1.0,1.0,1.0
1542,1629709023719,1.0,1.0,1.0,1.0
1543,1629709023801,1.0,1.0,1.0,1.0
1544,1629709023892,1.0,1.0,1.0,1.0
1545,1629709023985,1.0,1.0,1.0,1.0
1546,1629709024124,1.0,1.0,1.0,1.0
1547,1629709024201,1.0,1.0,1.0,1.0
1548,1629709024308,1.0,1.0,1.0,1.0
1549,1629709024417,1.0,1.0,1.0,1.0
1550,1629709024498,1.0,1.0,1.0,1.0
1551,1629709024604,1.0,1.0,1.0,1.0
1552,1629709024764,1.0,1.0,1.0,1.0
1553,1629709024861,1.0,1.0,1.0,1.0
1554,1629709024912,1.0,1.0,1.0,1.0
1555,1629709025031,1.0,1.0,1.0,1.0
1556,1629709025100,1.0,1.0,1.0,1.0
1557,1629709025194,1.0,1.0,1.0,1.0
1558,1629709025339,1.0,1.0,1.0,1.0
1559,1629709025433,1.0,1.0,1.0,1.0
1560,1629709025543,1.0,1.0,1.0,1.0
1561,1629709025619,1.0,1.0,1.0,1.0
1562,1629709025705,1.0,1.0,1.0,1.0
1563,1629709025821,1.0,1.0,1.0,1.0
1564,1629709025966,1.0,1.0,1.0,1.0
1565,1629709026117,1.0,1.0,1.0,1.0
1566,1629709026202,1.0,1.0,1.0,1.0
1567,1629709026252,1.0,1.0,1.0,1.0
1568,1629709026345,1.0,1.0,1.0,1.0
1569,1629709026437,1.0,1.0,1.0,1.0
1570,1629709026573,1.0,1.0,1.0,1.0
1571,1629709026674,1.0,1.0,1.0,1.0
1572,1629709026786,1.0,1.0,1.0,1.0
1573,1629709026862,1.0,1.0,1.0,1.0
1574,1629709027002,1.0,1.0,1.0,1.0
1575,1629709027044,1.0,1.0,1.0,1.0
1576,1629709027209,1.0,1.0,1.0,1.0
1577,1629709027258,1.0,1.0,1.0,1.0
1578,1629709027344,1.0,1.0,1.0,1.0
1579,1629709027484,1.0,1.0,1.0,1.0
1580,1629709027514,1.0,1.0,1.0,1.0
1581,1629709027614,1.0,1.0,1.0,1.0
1582,1629709027765,1.0,1.0,1.0,1.0
1583,1629709027892,1.0,1.0,1.0,1.0
1584,1629709027968,1.0,1.0,1.0,1.0
1585,1629709028092,1.0,1.0,1.0,1.0
1586,1629709028170,1.0,1.0,1.0,1.0
1587,1629709028233,1.0,1.0,1.0,1.0
1588,1629709028438,1.0,1.0,1.0,1.0
1589,1629709028495,1.0,1.0,1.0,1.0
1590,1629709028607,1.0,1.0,1.0,1.0
1591,1629709028670,1.0,1.0,1.0,1.0
1592,1629709028764,1.0,1.0,1.0,1.0
1593,1629709028888,1.0,1.0,1.0,1.0
1594,1629709028998,1.0,1.0,1.0,1.0
1595,1629709029107,1.0,1.0,1.0,1.0
1596,1629709029201,1.0,1.0,1.0,1.0
1597,1629709029310,1.0,1.0,1.0,1.0
1598,1629709029357,1.0,1.0,1.0,1.0
1599,1629709029498,1.0,1.0,1.0,1.0
1600,1629709029623,1.0,1.0,1.0,1.0
1601,1629709029717,1.0,1.0,1.0,1.0
1602,1629709029810,1.0,1.0,1.0,1.0
1603,1629709029951,1.0,1.0,1.0,1.0
1604,1629709030032,1.0,1.0,1.0,1.0
1605,1629709030173,1.0,1.0,1.0,1.0
1606,1629709030204,1.0,1.0,1.0,1.0
1607,1629709030345,1.0,1.0,1.0,1.0
1608,1629709030454,1.0,1.0,1.0,1.0
1609,1629709030563,1.0,1.0,1.0,1.0
1610,1629709030657,1.0,1.0,1.0,1.0
1611,1629709030735,1.0,1.0,1.0,1.0
1612,1629709030876,1.0,1.0,1.0,1.0
1613,1629709030922,1.0,1.0,1.0,1.0
1614,1629709031016,1.0,1.0,1.0,1.0
1615,1629709031139,1.0,1.0,1.0,1.0
1616,1629709031223,1.0,1.0,1.0,1.0
1617,1629709031317,1.0,1.0,1.0,1.0
1618,1629709031426,1.0,1.0,1.0,1.0
1619,1629709031566,1.0,1.0,1.0,1.0
1620,1629709031660,1.0,1.0,1.0,1.0
1621,1629709031773,1.0,1.0,1.0,1.0
1622,1629709031836,1.0,1.0,1.0,1.0
1623,1629709031929,1.0,1.0,1.0,1.0
1624,1629709032132,1.0,1.0,1.0,1.0
1625,1629709032226,1.0,1.0,1.0,1.0
1626,1629709032257,1.0,1.0,1.0,1.0
1627,1629709032351,1.0,1.0,1.0,1.0
1628,1629709032398,1.0,1.0,1.0,1.0
1629,1629709032522,1.0,1.0,1.0,1.0
1630,1629709032663,1.0,1.0,1.0,1.0
1631,1629709032757,1.0,1.0,1.0,1.0
1633,1629709032900,1.0,1.0,1.0,1.0
1632,1629709032931,1.0,1.0,1.0,1.0
1634,1629709033103,1.0,1.0,1.0,1.0
1635,1629709033150,1.0,1.0,1.0,1.0
1636,1629709033291,1.0,1.0,1.0,1.0
1637,1629709033384,1.0,1.0,1.0,1.0
1638,1629709033431,1.0,1.0,1.0,1.0
1639,1629709033587,1.0,1.0,1.0,1.0
1640,1629709033650,1.0,1.0,1.0,1.0
1641,1629709033806,1.0,1.0,1.0,1.0
1642,1629709033872,1.0,1.0,1.0,1.0
1643,1629709033997,1.0,1.0,1.0,1.0
1644,1629709034091,1.0,1.0,1.0,1.0
1645,1629709034185,1.0,1.0,1.0,1.0
1646,1629709034310,1.0,1.0,1.0,1.0
1647,1629709034356,1.0,1.0,1.0,1.0
1648,1629709034481,1.0,1.0,1.0,1.0
1649,1629709034575,1.0,1.0,1.0,1.0
1650,1629709034685,1.0,1.0,1.0,1.0
1651,1629709034778,1.0,1.0,1.0,1.0
1652,1629709034881,1.0,1.0,1.0,1.0
1653,1629709034953,1.0,1.0,1.0,1.0
1654,1629709035094,1.0,1.0,1.0,1.0
1655,1629709035219,1.0,1.0,1.0,1.0
1656,1629709035297,1.0,1.0,1.0,1.0
1657,1629709035390,1.0,1.0,1.0,1.0
1658,1629709035453,1.0,1.0,1.0,1.0
1659,1629709035593,1.0,1.0,1.0,1.0
1660,1629709035718,1.0,1.0,1.0,1.0
1661,1629709035875,1.0,1.0,1.0,1.0
1662,1629709035906,1.0,1.0,1.0,1.0
1663,1629709036003,1.0,1.0,1.0,1.0
1664,1629709036112,1.0,1.0,1.0,1.0
1665,1629709036191,1.0,1.0,1.0,1.0
1666,1629709036331,1.0,1.0,1.0,1.0
1667,1629709036456,1.0,1.0,1.0,1.0
1668,1629709036534,1.0,1.0,1.0,1.0
1669,1629709036581,1.0,1.0,1.0,1.0
1670,1629709036690,1.0,1.0,1.0,1.0
1671,1629709036800,1.0,1.0,1.0,1.0
1672,1629709036925,1.0,1.0,1.0,1.0
1673,1629709037021,1.0,1.0,1.0,1.0
1674,1629709037146,1.0,1.0,1.0,1.0
1675,1629709037193,1.0,1.0,1.0,1.0
1676,1629709037302,1.0,1.0,1.0,1.0
1677,1629709037458,1.0,1.0,1.0,1.0
1678,1629709037552,1.0,1.0,1.0,1.0
1679,1629709037708,1.0,1.0,1.0,1.0
1680,1629709037740,1.0,1.0,1.0,1.0
1681,1629709037865,1.0,1.0,1.0,1.0
1682,1629709037943,1.0,1.0,1.0,1.0
1683,1629709038071,1.0,1.0,1.0,1.0
1684,1629709038149,1.0,1.0,1.0,1.0
1685,1629709038227,1.0,1.0,1.0,1.0
1686,1629709038367,1.0,1.0,1.0,1.0
1687,1629709038414,1.0,1.0,1.0,1.0
1688,1629709038524,1.0,1.0,1.0,1.0
1689,1629709038649,1.0,1.0,1.0,1.0
1690,1629709038773,1.0,1.0,1.0,1.0
1691,1629709038883,1.0,1.0,1.0,1.0
1692,1629709038961,1.0,1.0,1.0,1.0
1693,1629709039027,1.0,1.0,1.0,1.0
1694,1629709039106,1.0,1.0,1.0,1.0
1695,1629709039230,1.0,1.0,1.0,1.0
1696,1629709039387,1.0,1.0,1.0,1.0
1697,1629709039449,1.0,1.0,1.0,1.0
1698,1629709039559,1.0,1.0,1.0,1.0
1699,1629709039668,1.0,1.0,1.0,1.0
1700,1629709039746,1.0,1.0,1.0,1.0
1701,1629709039887,1.0,1.0,1.0,1.0
1702,1629709039996,1.0,1.0,1.0,1.0
1703,1629709040142,1.0,1.0,1.0,1.0
1704,1629709040220,1.0,1.0,1.0,1.0
1705,1629709040267,1.0,1.0,1.0,1.0
1706,1629709040376,1.0,1.0,1.0,1.0
1707,1629709040485,1.0,1.0,1.0,1.0
1708,1629709040563,1.0,1.0,1.0,1.0
1709,1629709040688,1.0,1.0,1.0,1.0
1710,1629709040798,1.0,1.0,1.0,1.0
1711,1629709040912,1.0,1.0,1.0,1.0
1712,1629709040990,1.0,1.0,1.0,1.0
1713,1629709041053,1.0,1.0,1.0,1.0
1714,1629709041225,1.0,1.0,1.0,1.0
1715,1629709041318,1.0,1.0,1.0,1.0
1716,1629709041397,1.0,1.0,1.0,1.0
1717,1629709041475,1.0,1.0,1.0,1.0
1718,1629709041553,1.0,1.0,1.0,1.0
1719,1629709041647,1.0,1.0,1.0,1.0
1720,1629709041803,1.0,1.0,1.0,1.0
1721,1629709041914,1.0,1.0,1.0,1.0
1722,1629709041992,1.0,1.0,1.0,1.0
1723,1629709042117,1.0,1.0,1.0,1.0
1724,1629709042195,1.0,1.0,1.0,1.0
1725,1629709042320,1.0,1.0,1.0,1.0
1726,1629709042414,1.0,1.0,1.0,1.0
1727,1629709042508,1.0,1.0,1.0,1.0
1728,1629709042649,1.0,1.0,1.0,1.0
1729,1629709042680,1.0,1.0,1.0,1.0
1730,1629709042836,1.0,1.0,1.0,1.0
1731,1629709042883,1.0,1.0,1.0,1.0
1732,1629709043042,1.0,1.0,1.0,1.0
1733,1629709043136,1.0,1.0,1.0,1.0
1734,1629709043214,1.0,1.0,1.0,1.0
1735,1629709043292,1.0,1.0,1.0,1.0
1736,1629709043433,1.0,1.0,1.0,1.0
1737,1629709043511,1.0,1.0,1.0,1.0
1738,1629709043652,1.0,1.0,1.0,1.0
1739,1629709043766,1.0,1.0,1.0,1.0
1740,1629709043860,1.0,1.0,1.0,1.0
1741,1629709043970,1.0,1.0,1.0,1.0
1742,1629709044019,1.0,1.0,1.0,1.0
1743,1629709044128,1.0,1.0,1.0,1.0
1744,1629709044237,1.0,1.0,1.0,1.0
1745,1629709044347,1.0,1.0,1.0,1.0
1746,1629709044425,1.0,1.0,1.0,1.0
1747,1629709044534,1.0,1.0,1.0,1.0
1748,1629709044628,1.0,1.0,1.0,1.0
1749,1629709044722,1.0,1.0,1.0,1.0
1750,1629709044833,1.0,1.0,1.0,1.0
1751,1629709044973,1.0,1.0,1.0,1.0
1752,1629709045051,1.0,1.0,1.0,1.0
1753,1629709045145,1.0,1.0,1.0,1.0
1754,1629709045239,1.0,1.0,1.0,1.0
1755,1629709045332,1.0,1.0,1.0,1.0
1756,1629709045442,1.0,1.0,1.0,1.0
1757,1629709045567,1.0,1.0,1.0,1.0
1758,1629709045660,1.0,1.0,1.0,1.0
1759,1629709045723,1.0,1.0,1.0,1.0
1760,1629709045866,1.0,1.0,1.0,1.0
1761,1629709045975,1.0,1.0,1.0,1.0
1762,1629709046068,1.0,1.0,1.0,1.0
1763,1629709046178,1.0,1.0,1.0,1.0
1764,1629709046272,1.0,1.0,1.0,1.0
1765,1629709046365,1.0,1.0,1.0,1.0
1766,1629709046475,1.0,1.0,1.0,1.0
1767,1629709046537,1.0,1.0,1.0,1.0
1768,1629709046709,1.0,1.0,1.0,1.0
1769,1629709046771,1.0,1.0,1.0,1.0
1770,1629709046899,1.0,1.0,1.0,1.0
1771,1629709047008,1.0,1.0,1.0,1.0
1772,1629709047071,1.0,1.0,1.0,1.0
1773,1629709047180,1.0,1.0,1.0,1.0
1774,1629709047290,1.0,1.0,1.0,1.0
1775,1629709047415,1.0,1.0,1.0,1.0
1776,1629709047461,1.0,1.0,1.0,1.0
1777,1629709047680,1.0,1.0,1.0,1.0
1778,1629709047696,1.0,1.0,1.0,1.0
1779,1629709047789,1.0,1.0,1.0,1.0
1780,1629709047883,1.0,1.0,1.0,1.0
1781,1629709047995,1.0,1.0,1.0,1.0
1782,1629709048104,1.0,1.0,1.0,1.0
1783,1629709048198,1.0,1.0,1.0,1.0
1784,1629709048326,1.0,1.0,1.0,1.0
1785,1629709048436,1.0,1.0,1.0,1.0
1786,1629709048514,1.0,1.0,1.0,1.0
1787,1629709048623,1.0,1.0,1.0,1.0
1788,1629709048670,1.0,1.0,1.0,1.0
1789,1629709048795,1.0,1.0,1.0,1.0
1790,1629709048889,1.0,1.0,1.0,1.0
1791,1629709049001,1.0,1.0,1.0,1.0
1792,1629709049126,1.0,1.0,1.0,1.0
1793,1629709049220,1.0,1.0,1.0,1.0
1794,1629709049282,1.0,1.0,1.0,1.0
1795,1629709049407,1.0,1.0,1.0,1.0
1796,1629709049470,1.0,1.0,1.0,1.0
1797,1629709049595,1.0,1.0,1.0,1.0
1798,1629709049704,1.0,1.0,1.0,1.0
1799,1629709049848,1.0,1.0,1.0,1.0
1800,1629709049910,1.0,1.0,1.0,1.0
1801,1629709050003,1.0,1.0,1.0,1.0
1802,1629709050097,1.0,1.0,1.0,1.0
1803,1629709050222,1.0,1.0,1.0,1.0
1804,1629709050347,1.0,1.0,1.0,1.0
1805,1629709050441,1.0,1.0,1.0,1.0
1806,1629709050550,1.0,1.0,1.0,1.0
1807,1629709050628,1.0,1.0,1.0,1.0
1808,1629709050706,1.0,1.0,1.0,1.0
1809,1629709050834,1.0,1.0,1.0,1.0
1810,1629709050943,1.0,1.0,1.0,1.0
1811,1629709051068,1.0,1.0,1.0,1.0
1812,1629709051115,1.0,1.0,1.0,1.0
1813,1629709051271,1.0,1.0,1.0,1.0
1814,1629709051349,1.0,1.0,1.0,1.0
1815,1629709051427,1.0,1.0,1.0,1.0
1816,1629709051584,1.0,1.0,1.0,1.0
1817,1629709051646,1.0,1.0,1.0,1.0
1818,1629709051740,1.0,1.0,1.0,1.0
1819,1629709051881,1.0,1.0,1.0,1.0
1820,1629709051943,1.0,1.0,1.0,1.0
1821,1629709052005,1.0,1.0,1.0,1.0
1822,1629709052177,1.0,1.0,1.0,1.0
1823,1629709052255,1.0,1.0,1.0,1.0
1824,1629709052349,1.0,1.0,1.0,1.0
1825,1629709052412,1.0,1.0,1.0,1.0
1826,1629709052600,1.0,1.0,1.0,1.0
1827,1629709052631,1.0,1.0,1.0,1.0
1828,1629709052787,1.0,1.0,1.0,1.0
1829,1629709052899,1.0,1.0,1.0,1.0
1830,1629709052977,1.0,1.0,1.0,1.0
1831,1629709053039,1.0,1.0,1.0,1.0
1832,1629709053149,1.0,1.0,1.0,1.0
1833,1629709053227,1.0,1.0,1.0,1.0
1834,1629709053368,1.0,1.0,1.0,1.0
1835,1629709053492,1.0,1.0,1.0,1.0
1836,1629709053586,1.0,1.0,1.0,1.0
1837,1629709053664,1.0,1.0,1.0,1.0
1838,1629709053789,1.0,1.0,1.0,1.0
1839,1629709053836,1.0,1.0,1.0,1.0
1840,1629709054011,1.0,1.0,1.0,1.0
1841,1629709054073,1.0,1.0,1.0,1.0
1842,1629709054167,1.0,1.0,1.0,1.0
1843,1629709054292,1.0,1.0,1.0,1.0
1844,1629709054401,1.0,1.0,1.0,1.0
1845,1629709054464,1.0,1.0,1.0,1.0
1846,1629709054651,1.0,1.0,1.0,1.0
1847,1629709054760,1.0,1.0,1.0,1.0
1848,1629709054823,1.0,1.0,1.0,1.0
1849,1629709054871,1.0,1.0,1.0,1.0
1850,1629709054982,1.0,1.0,1.0,1.0
1851,1629709055122,1.0,1.0,1.0,1.0
1852,1629709055216,1.0,1.0,1.0,1.0
1853,1629709055294,1.0,1.0,1.0,1.0
1854,1629709055419,1.0,1.0,1.0,1.0
1855,1629709055528,1.0,1.0,1.0,1.0
1856,1629709055622,1.0,1.0,1.0,1.0
