timestamp,is_clench
1629897666228,1
1629897669722,1
1629897671501,1
1629897671941,1
1629897676155,1
1629897680009,1
1629897680878,1
1629897682810,1
1629897684316,1
1629897685601,1
1629897689337,1
1629897700771,1
1629897702693,1
1629897708249,1
1629897708514,1
1629897711180,1
1629897715434,1
1629897715799,1
1629897719149,1
1629897719495,1
1629897719745,1
1629897723295,1
1629897727713,1
1629897729169,1
1629897801832,1
1629897802035,1
1629897802302,1
1629897803058,1
1629897803534,1
1629897803724,1
1629897805658,1
1629897805799,1
1629897806523,1
1629897806728,1
1629897807167,1
1629897807640,1
1629897809008,1
1629897809179,1
1629897809432,1
1629897810282,1
1629897810828,1
1629897811065,1
1629897811753,1
1629897821302,1
1629897821977,1
1629897822555,1
1629897823463,1
1629897823997,1
1629897824669,1
1629897825390,1
1629897826001,1
1629897826742,1
1629897827239,1
1629897828350,1
1629897829065,1
1629897830332,1
1629897830506,1
1629897830965,1
1629897831162,1
1629897831493,1
1629897831774,1
1629897832787,1
1629897833438,1
1629897834352,1
1629897835433,1
1629897835745,1
1629897836013,1
1629897836264,1
1629897836842,1
1629897837126,1
1629897838381,1
1629897838694,1
1629897839787,1
1629897840196,1
1629897841113,1
1629897841677,1
1629897842046,1
1629897842270,1
1629897842526,1
1629897843887,1
1629897844473,1
1629897845018,1
1629897845145,1
1629897845691,1
1629897846394,1
1629897846738,1
1629897848829,1
1629897849252,1
1629897849878,1
1629897851239,1
1629897851783,1
1629897852479,1
1629897852980,1
1629897853324,1
1629897853925,1
1629897854266,1
1629897854519,1
1629897855933,1
1629897856560,1
1629897856732,1
1629897857044,1
1629897857667,1
1629897858971,1
1629897859176,1
1629897859979,1
1629897860119,1
1629897860719,1
1629897862636,1
1629897863250,1
1629897865389,1
1629897867344,1
1629897867501,1
1629897867828,1
1629897868860,1
1629897869837,1
1629897870957,1
1629897871503,1
1629897872240,1
1629897872850,1
1629897873225,1
1629897874027,1
1629897874230,1
1629897874386,1
1629897874684,1
1629897874934,1
1629897875169,1
1629897876281,1
1629897876499,1
1629897877062,1
1629897877814,1
1629897878033,1
1629897878689,1
1629897878986,1
1629897879252,1
1629897879619,1
1629897880825,1
1629897881156,1
1629897881390,1
1629897881671,1
1629897882330,1
1629897882720,1
1629897882973,1
1629897883582,1
1629897884162,1
1629897885367,1
1629897886214,1
1629897888559,1
1629897889140,1
1629897889986,1
1629897890174,1
1629897890870,1
1629897891726,1
1629897892460,1
1629897893185,1
1629897894324,1
1629897894527,1
1629897895110,1
1629897895563,1
1629897895988,1
1629897896155,1
1629897896764,1
1629897898409,1
1629897898573,1
1629897899314,1
1629897899534,1
1629897899930,1
1629897900746,1
1629897901974,1
1629897902349,1
1629897902755,1
1629897903668,1
1629897904397,1
1629897904694,1
1629897905712,1
1629897905899,1
1629897906090,1
1629897906930,1
1629897907292,1
1629897908768,1
1629897908954,1
1629897909467,1
1629897909670,1
1629897910061,1
1629897911293,1
1629897912831,1
1629897912998,1
1629897913220,1
1629897913531,1
1629897913739,1
1629897914618,1
1629897914942,1
1629897915991,1
1629897916386,1
1629897916874,1
1629897917815,1
1629897918081,1
1629897918413,1
1629897920312,1
1629897921841,1
1629897922064,1
1629897922711,1
1629897922849,1
1629897923760,1
1629897925763,1
1629897925886,1
1629897926437,1
1629897927728,1
1629897928548,1
1629897929598,1
1629897930271,1
1629897931203,1
1629897931437,1
1629897932003,1
1629897932737,1
1629897932959,1
1629897933427,1
1629897933642,1
1629897935035,1
1629897935238,1
1629897936568,1
1629897938555,1
1629897939225,1
1629897939432,1
1629897940017,1
1629897940609,1
1629897940845,1
1629897941571,1
1629897941852,1
1629897942289,1
1629897943070,1
1629897944089,1
1629897944276,1
1629897944636,1
1629897945592,1
1629897945816,1
1629897946334,1
1629897946572,1
1629897947255,1
1629897947453,1
1629897947692,1
1629897948241,1
1629897948983,1
1629897950581,1
1629897950831,1
1629897951505,1
1629897952145,1
1629897952301,1
1629897952804,1
1629897955720,1
1629897958911,1
1629897964427,1
1629897965731,1
1629897967523,1
1629897967775,1
1629897968057,1
1629897973359,1
1629897973722,1
1629897983292,1
1629897986884,1
1629897987109,1
1629897994778,1
1629897998030,1
1629897998264,1
1629898008879,1
1629898013870,1
1629898021856,1
1629898022419,1
1629898036798,1
1629898051347,1
1629898057458,1
1629898058851,1
1629898059554,1
1629898061031,1
1629898061672,1
1629898062362,1
1629898062706,1
1629898063844,1
1629898065401,1
1629898065883,1
1629898066386,1
1629898067557,1
1629898067698,1
1629898068108,1
1629898068699,1
1629898069065,1
1629898069255,1
1629898069396,1
1629898069658,1
1629898070473,1
1629898070598,1
1629898070850,1
1629898071570,1
1629898071835,1
1629898072572,1
1629898073595,1
1629898074197,1
1629898074400,1
1629898074953,1
1629898075190,1
1629898075349,1
1629898075877,1
1629898076364,1
1629898076582,1
1629898077318,1
1629898078290,1
1629898078680,1
1629898078962,1
1629898079305,1
1629898079495,1
1629898079635,1
1629898080201,1
1629898080593,1
1629898080754,1
1629898080982,1
1629898081310,1
1629898082078,1
1629898082172,1
1629898082640,1
1629898082828,1
1629898083474,1
1629898084063,1
1629898084317,1
1629898084562,1
1629898084765,1
1629898085250,1
1629898085563,1
1629898085844,1
1629898086600,1
1629898088940,1
1629898090370,1
1629898090666,1
1629898090969,1
1629898092966,1
1629898093422,1
1629898094809,1
1629898095119,1
1629898095898,1
1629898096764,1
1629898097392,1
1629898098083,1
1629898098953,1
1629898099221,1
1629898100505,1
1629898101180,1
1629898101494,1
1629898102276,1
1629898102825,1
1629898104318,1
1629898105573,1
1629898106529,1
1629898106888,1
1629898107452,1
1629898107832,1
1629898108362,1
1629898108988,1
1629898109392,1
1629898109630,1
1629898110285,1
1629898111686,1
1629898111892,1
1629898113405,1
1629898113933,1
1629898114527,1
1629898114948,1
1629898115167,1
1629898115698,1
1629898117223,1
1629898118194,1
1629898118382,1
1629898119119,1
1629898119997,1
1629898120434,1
1629898120606,1
1629898121421,1
1629898122502,1
1629898124733,1
1629898125126,1
1629898125689,1
1629898126431,1
1629898127118,1
1629898127373,1
1629898127867,1
1629898129153,1
1629898129908,1
1629898130173,1
1629898130392,1
1629898130689,1
1629898141048,1
1629898141720,1
1629898142973,1
1629898143415,1
1629898143586,1
1629898143978,1
1629898144782,1
1629898145579,1
1629898146377,1
1629898147238,1
1629898148355,1
1629898148857,1
1629898149590,1
1629898150360,1
1629898150897,1
1629898152057,1
1629898152418,1
1629898153451,1
1629898153750,1
1629898153969,1
1629898154869,1
1629898156126,1
1629898157557,1
1629898157811,1
1629898158408,1
1629898158707,1
1629898159587,1
1629898161112,1
1629898162263,1
1629898162777,1
1629898164383,1
1629898164997,1
1629898165766,1
1629898167506,1
1629898167820,1
1629898168883,1
1629898171436,1
1629898171793,1
1629898172390,1
1629898173325,1
1629898174418,1
1629898175234,1
1629898176190,1
1629898177835,1
1629898178304,1
1629898178520,1
1629898178739,1
1629898178913,1
1629898179085,1
1629898180250,1
1629898180453,1
1629898181065,1
1629898181960,1
1629898182756,1
1629898183181,1
1629898183290,1
1629898183837,1
1629898184450,1
1629898184856,1
1629898185202,1
1629898185483,1
1629898186158,1
1629898186784,1
1629898188181,1
1629898188837,1
1629898189496,1
1629898190017,1
1629898190708,1
1629898191648,1
1629898192293,1
1629898192499,1
1629898193025,1
1629898193252,1
1629898194218,1
1629898194783,1
1629898195775,1
1629898196415,1
1629898196712,1
1629898197543,1
1629898198137,1
1629898198791,1
1629898199373,1
1629898199539,1
1629898199784,1
1629898200587,1
1629898200826,1
1629898201044,1
1629898201388,1
1629898203943,1
1629898216258,1
1629898219934,1
